152,102,40,67
152,102,39,66
153,105,39,66
154,106,38,67
154,107,39,66
156,107,38,66
156,109,38,66
151,110,38,66
148,111,38,66
145,114,39,66
142,113,39,66
136,111,39,67
133,109,39,67
133,109,39,67
137,107,38,68
138,105,39,67
142,103,39,68
149,103,40,69
157,105,40,69
164,106,40,70
171,112,40,71
180,113,39,72
186,115,40,72
188,114,41,72
190,112,42,73
191,113,43,73
192,114,43,73
186,114,43,73
185,112,44,71
183,110,44,71
181,107,45,71
176,102,45,71
169,97,45,71
164,98,45,71
156,98,45,71
149,96,45,71
144,95,46,70
136,93,46,70
128,91,46,70
120,92,46,71
118,97,46,71
110,99,46,71
108,101,46,72
105,102,46,72
106,103,45,73
106,106,45,72
111,109,46,72
112,113,46,72
111,114,46,72
111,114,46,73
109,107,46,74
105,104,47,73
105,99,48,73
106,100,49,72
106,100,50,72
108,100,50,73
108,101,51,73
110,103,52,73
113,102,51,73
123,104,52,73
127,109,53,73
139,105,54,74
142,101,55,74
143,97,55,75
145,95,55,76
148,95,55,76
156,97,55,76
158,103,55,77
161,109,56,77
172,115,57,76
175,121,57,77
187,120,57,77
199,116,57,78
209,116,58,79
214,116,58,79
219,116,58,80
224,116,57,81
227,116,58,82
228,115,57,84
222,116,58,84
223,110,58,85
219,107,59,86
213,104,59,87
206,101,59,88
202,102,59,88
198,99,60,88
195,97,60,88
191,90,61,88
184,84,60,89
179,80,60,89
166,77,61,88
158,74,62,88
148,71,61,88
140,73,60,88
133,72,59,89
126,73,60,88
121,72,60,88
119,70,59,89
115,69,58,89
108,69,56,89
104,71,57,89
100,66,57,88
94,62,56,88
81,57,58,85
77,56,58,85
72,52,58,86
70,50,57,86
69,46,57,87
67,43,57,86
63,41,57,86
61,40,58,85
60,38,59,84
59,39,59,84
60,40,60,83
60,42,61,81
63,42,64,77
66,48,66,75
74,47,67,73
81,52,69,71
84,48,68,71
89,51,68,71
99,52,68,71
107,54,68,71
117,55,68,70
128,56,67,71
138,57,67,71
147,58,67,71
158,61,66,71
165,62,64,72
173,66,63,72
179,61,62,74
184,63,61,74
186,61,61,74
183,52,59,77
174,40,58,78
164,34,59,79
151,20,59,78
142,20,59,77
136,24,60,76
132,32,59,76
132,38,59,76
128,39,58,77
126,41,57,77
117,46,58,76
109,46,58,75
100,47,60,74
96,42,59,75
86,37,59,75
78,32,59,75
70,32,59,75
66,32,62,72
54,32,62,73
50,32,62,73
42,34,63,72
40,34,63,72
36,31,62,72
33,29,61,73
34,29,61,73
39,20,59,74
44,19,59,74
48,17,59,74
54,17,60,73
60,17,59,73
65,19,58,75
74,21,58,74
79,23,59,74
84,25,59,73
89,29,59,74
97,36,59,73
101,40,60,73
104,44,60,73
107,50,62,71
117,55,62,71
125,62,63,70
134,69,63,69
141,81,63,70
140,84,65,68
138,86,66,67
147,95,67,66
147,103,68,65
148,109,70,65
148,109,68,67
149,117,67,68
159,126,67,69
161,135,67,69
175,142,65,71
181,137,63,74
181,130,64,74
180,130,64,76
173,125,65,76
162,126,64,78
153,127,64,79
146,126,66,79
130,124,66,80
115,120,65,81
111,116,65,83
104,106,65,83
99,103,65,84
95,100,65,85
93,97,64,86
90,104,64,86
84,103,65,86
82,101,63,87
74,103,63,89
72,102,62,90
76,103,62,91
81,104,62,90
84,106,62,89
90,108,62,90
103,112,62,90
110,113,64,89
117,113,63,89
131,112,65,88
136,113,66,87
149,113,67,86
162,121,68,86
175,126,69,87
188,122,69,87
203,119,70,86
219,112,70,87
227,105,70,88
235,93,71,88
229,91,71,88
222,88,71,90
213,91,70,92
196,87,70,92
176,90,69,94
164,93,71,93
156,94,70,95
140,93,70,96
127,96,69,97
112,92,69,97
101,94,70,96
85,98,70,97
70,101,70,97
59,92,70,98
53,93,71,98
57,91,71,100
63,93,72,98
80,98,72,98
86,98,72,98
91,101,72,99
105,103,72,99
118,111,72,99
131,121,73,98
144,131,73,98
156,132,72,99
159,143,72,99
171,147,75,96
205,137,79,92
210,131,80,92
211,119,79,92
209,117,77,94
206,120,76,96
188,114,75,98
178,113,75,100
158,108,75,100
148,111,75,99
137,108,75,98
126,104,76,98
117,101,77,97
107,92,76,99
90,86,76,99
79,80,77,99
65,74,76,99
60,72,75,101
58,66,73,102
58,63,73,102
60,66,73,101
62,67,74,101
62,65,74,101
