269,75,34,64
266,73,34,64
265,70,34,64
261,70,34,64
263,71,34,64
261,71,34,64
258,67,34,64
256,68,34,64
260,63,33,62
258,62,33,62
259,61,33,62
258,61,33,62
257,63,33,62
255,63,34,64
252,62,34,64
247,62,34,64
244,63,34,64
239,63,34,64
238,63,34,64
234,64,34,64
231,61,33,62
231,64,33,62
233,66,33,62
235,67,33,62
235,68,33,62
235,70,33,62
236,72,33,62
237,74,33,62
238,71,33,62
239,70,33,62
240,66,33,62
238,67,33,62
235,72,33,62
237,71,33,62
230,62,33,62
223,60,32,61
221,61,32,61
219,64,32,61
220,66,32,61
221,72,32,61
223,72,33,62
223,71,33,62
223,73,33,62
222,73,33,62
221,74,34,64
224,71,34,64
223,71,34,64
223,71,34,64
224,73,34,64
226,75,35,66
231,82,35,66
234,84,35,66
235,86,35,66
235,84,35,66
229,84,35,66
223,84,35,66
218,85,35,66
213,86,35,67
214,88,35,66
211,91,35,66
209,91,34,64
212,89,34,64
212,87,34,64
216,85,34,64
219,84,34,64
221,85,34,64
224,82,34,64
225,81,34,64
225,84,34,64
224,84,35,66
224,87,35,66
224,89,34,64
227,91,33,63
229,94,33,63
231,98,33,63
228,98,33,63
230,97,33,63
237,94,33,63
239,94,33,63
242,90,33,63
244,92,33,63
245,94,33,63
246,96,34,65
246,98,34,65
251,101,35,66
251,103,35,66
246,103,35,66
243,102,35,66
235,101,35,66
239,96,36,68
234,93,36,68
230,90,37,70
230,81,37,70
232,81,38,71
234,83,39,73
235,84,40,75
237,87,40,75
238,89,40,75
239,93,40,75
244,93,40,75
248,98,40,75
257,97,40,75
261,96,40,75
257,93,40,75
261,85,40,75
247,81,40,75
240,75,41,77
229,77,41,77
221,78,41,77
215,75,41,77
217,73,41,77
214,71,41,77
225,55,41,77
227,52,41,77
226,53,41,77
224,57,41,77
227,62,41,77
235,60,41,77
232,69,41,77
235,73,41,77
240,74,41,77
245,78,41,77
253,80,41,77
254,81,41,77
255,80,41,77
264,75,41,77
275,76,41,77
278,77,41,77
282,79,41,77
285,79,41,77
293,77,41,77
295,80,41,77
304,85,40,75
304,88,40,75
307,89,40,75
305,90,39,73
303,91,39,73
299,86,39,73
303,91,38,72
302,88,38,72
299,93,37,70
291,89,37,70
287,85,36,69
284,90,35,67
281,89,35,66
282,84,35,66
281,81,35,66
278,84,35,66
275,87,35,66
272,85,35,66
268,81,35,66
271,80,35,66
275,80,35,66
276,82,35,66
280,89,35,66
281,92,35,66
285,91,34,64
289,89,33,63
291,86,33,63
294,85,33,63
297,87,33,63
296,87,33,63
297,89,33,63
295,86,33,63
292,81,33,63
299,87,32,62
294,81,32,62
295,82,32,62
294,84,32,62
290,86,32,62
287,86,32,62
291,84,32,62
290,82,32,62
290,76,32,62
304,88,32,62
304,88,32,62
304,89,32,62
298,83,33,63
296,79,33,63
294,76,33,63
296,76,33,63
297,74,33,63
298,69,33,62
300,65,33,62
301,67,33,62
302,69,33,62
304,72,33,62
304,73,33,62
304,72,33,62
304,75,33,62
311,76,33,62
309,74,33,62
309,76,32,60
308,76,32,60
298,73,31,59
301,68,31,59
305,67,31,59
305,68,32,60
306,74,31,59
302,68,31,59
300,67,31,59
297,66,31,59
298,65,32,61
297,64,32,61
298,70,32,61
300,69,32,61
297,71,32,61
293,73,32,61
286,74,32,61
282,77,32,61
278,76,32,61
274,75,32,61
273,73,32,61
264,74,32,61
260,72,31,59
262,78,31,58
263,78,31,58
271,77,31,58
277,84,30,57
278,82,30,57
280,82,30,57
282,83,30,57
281,82,30,57
282,79,30,57
283,80,29,56
291,80,29,56
292,83,29,56
288,90,29,54
287,92,29,54
286,91,29,54
287,89,29,54
285,85,29,54
285,82,29,54
280,85,29,54
277,85,29,54
279,80,29,54
279,81,28,53
284,82,27,52
283,81,27,52
282,84,27,52
283,91,27,51
282,95,27,51
283,92,27,51
286,90,26,50
285,88,26,50
288,88,26,50
289,91,26,50
287,88,26,50
284,86,26,49
280,84,26,49
277,83,26,49
274,81,26,49
272,75,26,49
268,73,26,49
264,72,26,49
263,73,26,49
261,75,26,49
260,79,26,49
258,78,26,49
252,70,26,49
246,71,26,49
243,73,26,49
241,76,26,49
238,78,26,49
234,76,26,49
231,78,26,50
233,80,26,49
228,76,26,49
226,76,26,49
224,79,26,49
224,80,26,49
226,84,26,49
225,77,26,49
227,78,26,49
226,83,26,49
228,84,26,49
228,85,26,49
226,86,26,49
229,89,26,49
229,83,25,48
228,84,25,48
226,85,25,48
226,88,25,48
225,90,25,48
225,92,25,48
225,91,25,48
227,88,25,48
227,86,25,48
228,86,25,48
232,88,25,48
235,92,25,48
241,91,25,48
245,88,26,49
