123,87,132,176
123,85,132,176
124,85,132,176
124,85,132,176
125,85,132,176
126,85,132,176
127,85,132,176
128,85,132,176
129,85,132,176
130,85,132,176
132,85,132,176
133,85,132,176
134,85,132,176
136,84,132,176
137,84,132,176
138,84,132,176
141,84,132,176
142,84,132,176
143,83,132,176
144,83,132,176
144,83,132,176
144,83,132,176
143,83,132,176
143,82,132,176
141,82,132,176
138,82,132,176
136,82,132,176
134,82,132,176
133,82,132,176
132,82,132,176
132,82,132,176
132,82,132,176
133,82,132,176
134,82,132,176
136,83,132,176
136,83,132,176
137,83,132,176
140,83,132,176
140,83,132,176
141,83,132,176
141,84,132,176
143,83,132,176
143,83,132,176
143,83,132,176
145,83,132,176
144,83,132,176
146,83,132,176
146,83,132,176
148,83,132,176
149,83,132,176
150,83,132,176
152,83,132,176
151,83,132,176
154,83,132,176
153,83,132,176
154,83,132,176
154,82,132,176
154,82,132,176
155,82,132,176
155,82,132,176
154,82,132,176
154,82,132,176
153,82,132,176
152,82,132,176
152,82,132,176
151,83,132,176
152,82,132,176
150,82,132,176
150,82,132,176
150,82,132,176
150,82,132,176
150,82,132,176
151,82,132,176
150,82,132,176
152,81,132,176
151,80,132,176
154,80,132,176
152,80,132,176
157,80,132,176
155,80,132,176
160,80,132,176
159,81,132,176
165,81,132,176
162,82,132,176
162,83,132,176
162,83,132,176
163,83,132,176
165,84,132,176
163,84,132,176
167,84,132,176
165,84,132,176
169,85,132,176
167,87,132,176
170,87,132,176
168,87,132,176
169,87,132,176
170,87,132,176
168,87,132,176
171,87,132,176
169,87,132,176
168,87,132,176
169,87,132,176
167,87,132,176
167,85,132,176
167,85,132,176
167,85,132,176
166,85,132,176
165,85,132,176
165,85,132,176
165,85,132,176
165,85,132,176
165,84,132,176
166,83,132,176
167,83,132,176
168,83,132,176
169,83,132,176
170,83,132,176
173,82,132,176
175,82,132,176
178,82,132,176
179,81,132,176
183,80,132,176
187,79,132,176
190,77,132,176
193,76,132,176
199,75,132,176
201,74,132,176
204,73,132,176
208,72,132,176
211,71,132,176
216,68,132,176
220,67,132,176
224,66,132,176
228,65,132,176
232,64,132,176
237,64,132,176
241,63,132,176
245,63,132,176
249,64,132,176
253,64,132,176
256,65,132,176
260,65,132,176
263,65,132,176
268,66,132,176
270,66,132,176
276,67,132,176
283,68,132,176
286,69,132,176
292,71,132,176
299,72,132,176
303,73,132,176
309,73,132,176
317,73,132,176
323,73,132,176
331,73,132,176
337,73,132,176
343,72,132,176
350,72,132,176
357,71,132,176
364,71,132,176
369,69,132,176
375,68,132,176
382,67,132,176
385,67,132,176
391,67,132,176
395,67,132,176
398,67,132,176
401,67,132,176
403,67,132,176
406,67,132,176
408,68,132,176
410,69,132,176
411,71,132,176
414,73,132,176
416,74,132,176
417,76,132,176
418,76,132,176
418,76,132,176
418,77,132,176
416,79,132,176
416,79,132,176
415,79,132,176
411,79,132,176
409,79,132,176
406,80,132,176
406,80,132,176
402,80,132,176
402,80,132,176
400,80,132,176
400,80,132,176
398,80,132,176
397,80,132,176
393,80,132,176
393,80,132,176
391,81,132,176
391,81,132,176
391,82,132,176
391,83,132,176
390,84,132,176
390,85,132,176
390,87,132,176
389,90,132,176
386,93,132,176
381,97,132,176
377,101,132,176
372,107,132,176
369,110,132,176
367,108,132,176
368,110,132,176
367,114,132,176
366,121,132,176
373,135,129,172
362,132,129,172
361,133,129,172
358,133,129,172
357,134,129,172
356,137,129,172
353,138,129,172
354,139,129,172
352,141,129,172
352,142,129,172
352,143,129,172
352,145,129,172
351,147,129,172
351,149,129,172
351,151,129,172
352,153,129,172
352,155,129,172
352,156,129,172
353,158,129,172
353,161,129,172
353,161,129,172
353,163,129,172
353,163,129,172
353,164,129,172
353,164,129,172
353,164,129,172
353,164,129,172
353,165,129,172
352,165,129,172
352,166,129,172
351,166,129,172
350,166,129,172
348,166,129,172
347,166,129,172
346,165,129,172
345,164,129,172
344,163,129,172
343,162,129,172
343,161,129,172
342,159,129,172
342,158,129,172
341,157,129,172
340,156,129,172
338,155,129,172
336,154,129,172
334,153,129,172
332,153,129,172
331,152,129,172
328,152,129,172
326,152,129,172
323,153,129,172
320,154,129,172
316,155,129,172
313,157,129,172
310,159,129,172
305,161,129,172
302,163,129,172
298,165,129,172
295,167,129,172
292,168,129,172
288,166,132,176
283,166,132,176
280,165,132,176
275,164,132,176
272,163,132,176
265,160,135,180
260,158,135,180
253,157,135,180
247,154,138,185
242,151,138,185
238,149,138,185
235,148,138,185
230,145,138,185
226,143,138,185
222,140,142,189
217,136,142,189
215,133,142,189
211,130,142,189
207,126,145,194
206,124,145,194
203,122,145,194
201,120,145,194
199,117,145,194
198,115,145,194
196,114,145,194
194,112,145,194
191,109,149,199
189,107,149,199
187,106,149,199
185,106,149,199
184,106,149,199
182,106,149,199
180,105,149,199
177,105,149,199
176,105,149,199
175,104,149,199
172,102,149,199
169,101,149,199
167,100,149,199
166,98,149,199
164,97,149,199
163,97,149,199
162,96,149,199
160,95,149,199
158,93,149,199
157,93,149,199
155,92,149,199
154,91,149,199
151,89,149,199
150,88,149,199
149,88,149,199
148,87,149,199
146,87,149,199
146,86,149,199
146,84,149,199
146,84,149,199
145,83,149,199
144,80,149,199
142,79,149,199
142,78,149,199
141,77,149,199
141,75,149,199
141,75,149,199
141,75,149,199
141,77,149,199
140,78,149,199
138,79,149,199
138,80,149,199
138,80,149,199
138,82,149,199
138,83,149,199
140,83,149,199
141,83,149,199
142,83,149,199
142,84,149,199
144,86,149,199
146,86,149,199
150,87,149,199
151,87,149,199
154,89,149,199
157,89,149,199
158,91,149,199
160,91,149,199
162,91,149,199
163,92,149,199
166,93,149,199
166,93,149,199
166,93,149,199
164,95,149,199
166,95,149,199
163,93,149,199
166,96,149,199
160,95,149,199
162,92,149,199
164,92,149,199
164,89,149,199
164,87,149,199
164,87,149,199
163,87,149,199
163,86,149,199
162,86,149,199
162,84,149,199
162,83,149,199
162,82,149,199
163,82,149,199
164,80,149,199
166,80,149,199
167,79,149,199
168,79,149,199
171,79,149,199
174,79,146,194
179,81,146,194
182,84,146,194
186,85,146,194
186,86,146,194
189,87,146,194
189,89,146,194
190,89,146,194
190,89,146,194
190,89,146,194
190,89,146,194
190,89,146,194
191,90,146,194
191,90,146,194
191,91,146,194
191,91,146,194
191,91,146,194
191,91,146,194
191,93,146,194
190,93,146,194
189,93,146,194
190,93,146,194
189,93,146,194
189,93,146,194
189,93,146,194
189,93,146,194
189,93,146,194
189,93,146,194
189,93,146,194
189,93,146,194
189,91,146,194
189,91,146,194
190,91,146,194
190,91,146,194
190,91,146,194
190,91,146,194
190,91,146,194
190,90,146,194
190,90,146,194
190,90,146,194
190,90,146,194
190,90,146,194
190,90,146,194
190,90,146,194
190,90,143,190
192,90,143,190
192,90,143,190
192,91,143,190
192,91,143,190
192,92,143,190
192,92,143,190
192,93,143,190
192,93,143,190
192,93,143,190
192,93,143,190
192,93,143,190
192,95,143,190
192,95,143,190
192,95,143,190
192,95,143,190
192,95,143,190
192,95,143,190
192,95,143,190
192,96,143,190
192,97,143,190
192,97,143,190
192,97,143,190
192,97,143,190
193,97,143,190
193,97,143,190
193,98,143,190
193,98,143,190
193,98,143,190
193,98,143,190
193,99,143,190
193,101,143,190
193,101,143,190
193,101,143,190
193,101,143,190
193,102,143,190
193,102,143,190
193,102,143,190
193,102,143,190
193,102,143,190
194,102,143,190
194,103,143,190
194,103,143,190
194,103,143,190
194,103,143,190
194,103,143,190
194,103,143,190
194,103,143,190
195,104,143,190
196,104,143,190
198,106,143,190
199,106,143,190
200,106,143,190
200,106,143,190
200,106,143,190
200,106,143,190
200,106,143,190
201,106,143,190
203,106,143,190
204,106,143,190
205,107,143,190
206,107,143,190
209,107,143,190
211,108,143,190
214,108,143,190
217,108,143,190
220,108,143,190
222,109,143,190
224,108,143,190
227,109,143,190
228,108,143,190
231,108,143,190
233,109,143,190
235,109,143,190
237,109,143,190
238,109,143,190
240,109,143,190
241,109,143,190
242,109,143,190
243,109,143,190
246,109,143,190
247,109,143,190
248,109,143,190
251,109,143,190
253,109,143,190
254,108,143,190
256,108,143,190
257,108,143,190
259,107,143,190
262,106,143,190
264,104,143,190
265,103,143,190
267,102,143,190
269,102,143,190
270,102,143,190
273,101,143,190
274,101,143,190
275,99,143,190
278,98,143,190
281,97,143,190
283,97,143,190
286,96,143,190
289,95,143,190
291,93,143,190
294,92,143,190
296,91,143,190
299,90,143,190
301,90,143,190
304,88,143,190
306,88,143,190
307,87,143,190
309,87,143,190
311,87,143,190
312,87,143,190
314,86,143,190
315,86,143,190
316,86,143,190
316,86,143,190
315,86,143,190
315,86,143,190
312,87,143,190
310,87,143,190
306,87,146,195
303,91,146,195
301,94,146,195
297,96,146,195
293,97,146,195
289,99,146,195
285,100,146,195
282,101,146,195
278,104,146,195
274,106,146,195
269,109,146,195
266,111,146,195
265,115,146,195
261,116,150,200
260,118,150,200
254,118,153,205
248,117,157,210
245,114,157,210
243,107,157,210
241,96,157,210
238,88,157,210
236,72,157,210
232,60,157,210
230,45,157,210
229,31,157,210
226,17,157,210
225,11,157,210
222,2,157,210
219,1,157,210
217,1,157,210
215,1,157,210
214,1,157,210
211,1,157,210
210,1,157,210
209,1,157,210
207,1,157,210
207,1,157,210
204,4,157,210
203,6,154,205
201,10,154,205
201,12,150,201
200,16,150,201
200,18,147,196
201,21,144,192
199,23,144,192
198,26,144,192
197,28,144,192
194,29,144,192
192,31,144,192
189,31,144,192
187,32,144,192
184,32,144,192
182,33,144,192
179,33,144,192
176,35,144,192
173,38,144,192
171,40,144,192
168,43,144,192
167,45,144,192
166,47,144,192
164,47,144,192
163,48,144,192
162,50,144,192
162,52,144,192
162,54,144,192
162,58,144,192
161,62,144,192
159,65,144,192
158,69,144,192
157,73,144,192
156,77,144,192
154,80,144,192
153,83,144,192
153,85,144,192
152,88,144,192
151,90,144,192
151,91,144,192
152,93,144,192
154,93,144,192
158,94,144,192
162,95,144,192
164,96,144,192
167,98,144,192
172,99,141,188
173,101,141,188
176,103,141,188
176,103,141,188
176,101,141,188
175,100,141,188
173,97,141,188
174,87,138,184
174,91,138,184
173,87,138,184
171,84,138,184
170,81,138,184
168,79,138,184
167,78,138,184
164,78,138,184
163,78,138,184
161,79,138,184
158,79,138,184
157,80,138,184
156,80,138,184
156,81,138,184
157,84,138,184
159,84,138,184
162,84,138,184
167,84,138,184
171,84,138,184
175,84,138,184
180,82,138,184
181,82,138,184
183,81,138,184
184,81,138,184
184,81,138,184
186,79,138,184
186,76,138,184
186,75,138,184
184,75,138,184
182,73,138,184
182,72,138,184
181,72,138,184
181,72,138,184
180,72,138,184
179,72,138,184
177,72,138,184
177,73,138,184
176,73,138,184
177,73,138,184
180,73,138,184
183,72,138,184
185,68,141,188
191,66,141,188
196,65,141,188
199,60,145,193
204,59,145,193
208,59,145,193
212,59,145,193
216,59,145,193
218,60,145,193
219,60,145,193
220,59,148,198
206,57,148,198
209,54,152,203
196,52,152,203
192,51,152,203
186,50,152,203
181,47,156,208
173,46,156,208
174,47,156,208
172,50,156,208
170,51,160,213
166,53,160,213
165,53,164,218
168,54,164,218
168,54,164,218
168,54,164,218
171,56,164,218
173,56,164,218
176,60,164,218
182,64,164,218
192,67,164,218
203,68,164,218
212,70,164,218
223,71,164,218
233,71,164,218
238,71,164,218
244,70,164,218
248,67,164,218
253,64,164,218
255,61,164,218
255,57,168,224
258,53,168,224
259,51,168,224
258,51,168,224
258,53,168,224
256,56,168,224
256,60,168,224
256,64,168,224
253,72,168,224
250,78,168,224
246,82,168,224
242,86,168,224
237,89,168,224
234,91,168,224
233,93,168,224
232,93,164,219
232,96,164,219
236,99,164,219
239,101,164,219
248,105,160,214
255,105,160,214
266,104,160,214
276,105,160,214
287,105,160,214
296,108,160,214
306,112,160,214
316,114,160,214
324,115,160,214
340,121,157,209
340,120,157,209
355,129,153,205
355,130,153,205
356,129,153,205
359,130,153,205
366,138,153,205
370,137,153,205
375,137,153,205
382,144,153,205
380,140,153,205
387,144,153,205
391,145,153,205
395,145,153,205
399,149,153,205
403,152,153,205
404,153,153,205
408,157,153,205
412,162,153,205
409,161,153,205
412,165,153,205
415,165,150,200
411,166,150,200
411,167,147,196
408,167,147,196
404,165,147,196
401,165,147,196
399,165,147,196
396,165,147,196
394,164,147,196
390,165,144,192
389,168,141,188
387,173,138,184
385,170,138,184
384,175,135,180
384,177,132,176
383,174,132,176
382,173,132,176
381,174,132,176
380,176,132,176
381,178,129,172
380,179,129,172
380,182,126,168
382,183,123,164
384,184,121,161
381,185,121,161
378,186,121,161
377,187,121,161
375,187,121,161
372,187,121,161
369,187,118,157
368,189,118,157
366,190,118,157
364,190,118,157
