282.5,104.5,67,84
287.673718659938,104.79060704985363,68.39477306830761,83.85608157557044
295.68623520545674,107.6779160293215,69.45279356613733,84.2667015011562
300.4610672437036,111.11391204654944,69.43108073018308,83.70704162002062
306.55280605512473,113.23800110714393,69.76271789158159,82.96852684226123
311.7260832572715,115.26236206659088,69.42843441471727,82.09274112446289
315.3775892523986,112.27240141052525,69.20948643126843,81.34542711936392
317.50739752293174,110.23166228838188,68.52358033179155,80.56986543521438
310.39023009896374,105.3538941746753,68.82311503171732,80.61487328890927
301.36065218948187,100.6338535744004,69.63141445114492,82.09059234498886
292.00195721257154,96.45797250551348,70.33442871832003,83.69020013248195
279.69163064496297,93.54214171565347,71.80667487111536,84.33844629929914
266.6080298849287,89.76286516847922,73.17908421589082,84.86272433871599
256.229623496665,86.07860953332047,72.9413176772328,86.09115611074246
241.96968859324744,80.7311895132152,73.57203114251514,87.50080461500332
233.50069483587544,81.52211210585035,74.53994686465663,87.67533641146824
220.5566880531928,79.79538567788586,76.22931006991446,88.8550189350608
213.17361322277492,78.72208660387801,78.5417653871833,89.4836431832352
209.3677027900182,77.64815277144726,78.10315404749659,89.57971822648415
211.18940081447977,79.56872424675265,77.79710765181744,89.97159844252987
217.4085043472054,86.12931538102707,78.26297811627344,89.79409789089996
233.7483891685123,91.95071001596617,77.64074936721431,91.51542815074589
244.66983945065942,98.46263174119518,79.2040110648829,91.40803329342751
258.70275795988437,104.73259258697675,80.36987685099848,90.16528224090246
271.62621356888485,109.57227299751729,78.41187020453071,90.97188524123251
283.1620573803381,114.07570537968776,75.9883244425861,88.03001338155465
293.29311703748164,115.0653856253808,74.06517912732252,85.72543272253172
300.34109371211593,115.01847459713619,73.18096436447968,83.50855340878167
303.2171595722052,109.2726350247783,72.51779567606994,84.81644234658827
299.9737491364941,109.43327827536395,73.12933759775453,85.23902646137614
296.1130534008475,110.64622654882359,73.1101713984546,85.92662192648078
292.0467711311361,111.51780385793228,73.28125961188854,86.70049397108995
286.62222540386387,109.20325334176806,73.85193824752439,88.33048120527688
279.2682025087839,107.40179471313255,76.55082876424682,88.03518531443086
272.0631921670985,102.5264012091176,79.47563139952179,89.0822856082884
255.25548206960923,98.18015989090887,80.88596202540863,89.59787596412724
249.5938400035242,87.36434761719195,81.71836614506647,91.34216378060404
243.49515826167834,73.31874368469954,83.17135726089933,92.18770704903125
240.10435260878359,67.71652144357446,85.70153471735412,92.26220577627653
243.8792733123521,64.32932325285488,86.88145824857158,92.98718561566247
267.3919663550428,64.44256850598475,87.19607613047526,94.92508090499598
292.41527800240635,67.24782770149118,87.21748796148069,96.42429657236326
314.4478847998763,69.68300660728653,86.539298292322,96.71422804833969
327.0592472306609,70.50938363865014,88.32052545712,96.73509921640166
338.51254661227665,75.57461159480418,85.92298278519706,95.8587898800213
347.67974345928576,80.09618424764575,81.75053252684779,94.03548843877908
341.50935520624824,86.49753681992865,78.54846521425824,90.59111688185976
329.951838770211,91.43814690188998,76.80147187173313,88.35279861536753
314.78801152337155,97.51510813640351,76.57363777898632,85.8581616916896
290.86898414900577,104.97753695120113,75.40267458338192,83.8914139177462
266.0301725151603,108.69747396468347,74.17486419628769,84.24150933505642
244.40463689183238,108.51885615075129,72.7128922300529,83.81757304500545
221.64692166183903,111.37396921938071,72.60437936118214,81.88019432176333
200.41047660733452,125.53915409149735,75.17395297238845,79.41549382801831
188.90073791754514,115.82186810333181,79.50003855204042,80.84405384145879
185.57109268087152,117.63437060173334,83.83172711575028,80.56638251431819
175.8563738462063,102.88045703602384,86.83060371940684,83.58075948094228
172.34410730212625,93.05433289997386,87.17750638306744,83.50396951451685
182.15471733521304,78.46337195821941,88.19055221655208,83.08374715669274
195.4345948317512,62.62920772880946,87.48037798824623,85.27341312466791
221.51676553972737,50.71854249121057,86.1679004333779,86.70205484864499
243.1711074524586,46.393750812447976,88.60433379541541,88.75921095244703
264.5995018102941,45.565200462780595,92.12246115640463,88.53347948224902
284.33117371428466,46.38222898087869,94.62391532205635,90.359810391228
295.61950136735135,48.723432136008554,92.28495189519538,93.480454122167
296.80695065011975,51.33888104736288,91.51340420742045,95.302413221608
294.24638640130263,53.99281899442025,91.21111179898774,99.74234483023986
300.95614301410683,57.898959117213934,92.16126276557912,103.0262569445768
310.18404212259156,64.51531596352642,93.90761870815555,104.92064896484246
323.92821668045156,65.17123333135426,95.44840243545306,104.55778025549293
340.40558657733646,63.40332927150906,95.93932609383175,105.57613255891441
357.8265870123032,58.718686495820236,98.8377350749724,106.9326093105484
371.0392144850627,50.20570422143361,99.40456272527862,109.06090406714637
375.90163950233267,42.43142106565749,99.98404447021872,109.76005555325915
367.0447140787629,39.105496000739116,102.51460674313944,110.42848531108662
357.75987860034587,36.41935500761612,106.10450990059609,110.70044791180405
337.19928082254387,34.02259502056619,111.0990155453114,112.20376526825864
320.7998431360387,34.77086195279548,115.06294905430812,114.5402137055121
291.7456182717473,36.522899893217854,117.38751282708043,118.52379251064147
272.38046930675125,45.81189505880724,119.2480826686936,119.84725519765118
248.91773413327832,53.558878364587386,121.25290634815893,121.12714951748737
230.45125148833176,56.36812307591153,120.93983892320833,121.03063847313499
212.9723712857218,60.04911350922872,120.04534255352587,119.88309938277624
